timestamp,machine_id,temperature_c,vibration_mm_s,rpm,pressure_psi,flow_rate_l_min,material_hardness,power_draw_kw,phase_imbalance_pct,sensor_drift_factor,variation_score,wear_and_tear_index,production_quantity,defect_rate_pct,days_until_failure,status
2023-04-30 09:00:00,M-101,65.36,5.69,1501,121.73,48.59,194.27,45.59,0.93,0.0159,0.17,23.17,985,3.38,90,Normal
2023-04-30 10:00:00,M-101,61.48,3.23,1504,117.53,49.5,200.32,45.68,0.96,0.0189,0.0,18.08,999,2.74,163,Normal
2023-04-30 11:00:00,M-104,73.46,12.55,1485,135.84,46.18,195.01,55.13,2.42,0.0589,2.36,53.26,708,12.19,8,Warning
2023-04-30 12:00:00,M-103,69.12,3.8,1493,119.81,49.94,201.92,44.53,1.09,0.0157,0.41,43.48,975,6.99,42,Normal
2023-04-30 13:00:00,M-105,64.35,4.61,1508,119.84,48.42,197.76,44.22,0.7,0.0062,0.0,33.24,956,4.52,133,Normal
2023-04-30 14:00:00,M-105,66.97,4.51,1488,122.35,50.09,209.43,44.53,0.91,0.015,0.2,28.88,996,4.06,79,Normal
2023-04-30 15:00:00,M-101,65.01,6.04,1498,120.83,50.91,198.49,43.94,0.98,0.0045,0.21,39.55,963,6.57,65,Normal
2023-04-30 16:00:00,M-101,68.13,5.43,1510,120.77,50.38,203.76,44.43,0.89,0.0117,0.4,28.64,990,5.42,54,Normal
2023-04-30 17:00:00,M-105,64.83,4.1,1497,116.54,50.11,190.32,45.11,0.86,0.0093,0.0,39.58,977,6.69,120,Normal
2023-04-30 18:00:00,M-105,67.07,5.8,1482,119.54,48.92,193.66,45.54,0.92,0.0093,0.37,37.92,942,6.21,50,Normal
2023-04-30 19:00:00,M-105,65.4,4.97,1509,121.64,50.33,198.85,45.96,0.84,0.0057,0.04,18.9,987,3.5,139,Normal
2023-04-30 20:00:00,M-102,82.33,16.59,1310,144.37,38.95,163.31,72.79,6.02,0.0935,4.05,100.0,503,23.04,0,Failure
2023-04-30 21:00:00,M-104,67.03,4.21,1498,116.21,51.34,211.47,44.71,1.07,0.0106,0.2,22.94,949,4.47,85,Normal
2023-04-30 22:00:00,M-102,68.21,11.52,1481,128.08,46.04,197.83,50.13,4.85,0.0731,1.62,56.5,815,11.46,11,Warning
2023-04-30 23:00:00,M-105,65.57,5.4,1495,122.56,50.24,199.14,43.78,1.23,0.0104,0.14,20.07,985,2.86,103,Normal
2023-05-01 00:00:00,M-104,63.41,5.4,1499,118.11,51.11,197.91,45.27,1.26,0.0054,0.08,33.38,990,5.11,101,Normal
2023-05-01 01:00:00,M-103,64.59,5.07,1490,121.6,50.3,196.05,46.02,0.62,0.0208,0.01,31.27,1036,5.58,130,Normal
2023-05-01 02:00:00,M-102,65.36,4.69,1526,121.21,50.02,197.32,44.34,1.01,0.0053,0.04,34.38,1009,5.11,114,Normal
2023-05-01 03:00:00,M-101,61.1,5.09,1501,118.91,50.45,200.62,44.47,1.16,0.0091,0.02,26.05,976,3.06,137,Normal
2023-05-01 04:00:00,M-105,72.37,14.52,1451,133.44,45.28,199.84,55.34,4.42,0.0304,2.64,71.87,680,15.93,4,Warning
2023-05-01 05:00:00,M-101,64.38,3.76,1508,119.11,49.13,221.49,43.85,0.98,-0.0015,0.0,10.89,1025,1.49,178,Normal
2023-05-01 06:00:00,M-104,64.25,5.54,1493,123.14,50.85,192.44,44.72,1.31,0.0065,0.11,39.35,985,5.96,84,Normal
2023-05-01 07:00:00,M-101,79.37,9.72,1482,130.63,50.26,184.57,54.82,2.34,0.0697,2.38,71.11,725,14.58,5,Warning
2023-05-01 08:00:00,M-102,64.77,5.22,1515,121.45,49.53,192.98,45.59,0.82,0.0041,0.04,30.49,1021,4.83,118,Normal
2023-05-01 09:00:00,M-104,66.93,5.77,1498,119.57,50.82,201.07,46.09,1.02,0.0081,0.35,44.31,923,7.22,46,Normal
2023-05-01 10:00:00,M-101,64.23,3.93,1515,118.86,50.79,203.38,44.94,0.81,0.0098,0.0,37.91,976,4.41,124,Normal
2023-05-01 11:00:00,M-105,64.29,5.53,1501,117.96,49.25,190.26,45.55,1.12,0.0093,0.11,19.31,980,2.57,113,Normal
2023-05-01 12:00:00,M-104,68.34,5.35,1500,122.69,50.38,202.39,44.53,0.87,0.0034,0.4,42.13,939,7.44,44,Normal
2023-05-01 13:00:00,M-101,63.08,7.02,1493,120.82,49.45,200.49,43.92,1.22,0.0059,0.4,28.52,953,5.05,54,Normal
2023-05-01 14:00:00,M-102,69.91,11.73,1444,135.18,38.94,181.53,60.24,0.57,0.0663,1.84,61.37,765,13.33,9,Warning
2023-05-01 15:00:00,M-101,65.23,5.25,1496,116.98,50.33,197.99,44.26,1.07,0.0123,0.07,39.73,977,6.23,93,Normal
2023-05-01 16:00:00,M-102,66.74,3.42,1496,120.56,49.76,200.4,45.3,0.89,0.009,0.17,20.05,955,2.97,94,Normal
2023-05-01 17:00:00,M-103,64.72,4.78,1501,120.93,50.97,205.21,44.76,0.88,0.0061,0.0,39.6,993,5.45,120,Normal
2023-05-01 18:00:00,M-105,65.65,4.67,1500,121.61,49.48,193.34,43.47,1.29,0.0147,0.06,17.26,1005,2.97,131,Normal
2023-05-01 19:00:00,M-102,64.79,4.24,1487,119.85,49.79,196.04,44.74,1.05,0.0153,0.0,17.61,1003,2.55,164,Normal
2023-05-01 20:00:00,M-103,65.67,4.77,1501,119.78,49.38,204.9,44.58,0.98,0.0029,0.07,18.06,997,3.08,129,Normal
2023-05-01 21:00:00,M-103,72.51,12.32,1424,129.16,44.84,208.91,51.08,3.81,0.0346,2.22,60.61,761,13.17,7,Warning
2023-05-01 22:00:00,M-104,65.27,6.08,1504,119.1,50.19,195.83,47.07,0.98,0.0101,0.24,34.22,978,4.96,66,Normal
2023-05-01 23:00:00,M-103,80.0,20.66,1295,138.39,32.28,140.17,59.19,7.03,0.2296,4.63,100.0,413,24.16,0,Failure
2023-05-02 00:00:00,M-105,62.29,4.9,1495,118.05,48.94,200.78,45.9,1.09,0.0014,0.0,13.64,1012,1.84,172,Normal
2023-05-02 01:00:00,M-105,69.56,4.87,1498,119.83,51.35,196.81,45.79,0.85,0.0059,0.46,21.9,952,4.8,55,Normal
2023-05-02 02:00:00,M-102,74.88,8.07,1434,125.92,43.07,210.2,54.09,2.12,0.0904,1.6,40.67,825,9.83,16,Warning
2023-05-02 03:00:00,M-101,64.31,4.14,1508,123.44,50.15,195.59,44.99,0.83,0.0136,0.0,12.24,998,1.37,175,Normal
2023-05-02 04:00:00,M-105,92.21,28.65,1262,155.21,38.81,179.5,72.16,5.14,0.1297,7.45,100.0,122,29.58,0,Failure
2023-05-02 05:00:00,M-101,64.34,4.74,1504,118.62,50.95,199.88,44.15,1.08,0.0094,0.0,13.55,990,2.74,172,Normal
2023-05-02 06:00:00,M-103,66.5,3.86,1495,121.04,47.92,209.28,46.05,0.69,-0.0005,0.15,32.91,982,5.67,83,Normal
2023-05-02 07:00:00,M-103,69.62,16.6,1434,127.13,48.06,185.53,60.24,2.43,0.0677,2.78,62.32,668,15.25,6,Warning
2023-05-02 08:00:00,M-102,61.35,4.03,1495,116.09,48.9,201.22,44.65,0.95,0.0054,0.0,17.69,1000,2.03,164,Normal
2023-05-02 09:00:00,M-105,64.64,3.01,1493,120.67,50.41,200.07,45.22,1.12,0.0105,0.0,21.37,1023,2.15,157,Normal
2023-05-02 10:00:00,M-103,63.36,5.09,1492,118.76,49.82,200.38,44.97,1.0,0.0019,0.02,37.73,1044,5.37,116,Normal
2023-05-02 11:00:00,M-104,65.76,5.58,1498,121.31,51.56,189.6,46.21,1.29,0.0122,0.19,13.56,970,1.64,97,Normal
2023-05-02 12:00:00,M-105,60.71,5.91,1481,116.86,48.99,199.51,43.38,0.79,0.0157,0.18,18.53,975,2.92,94,Normal
2023-05-02 13:00:00,M-102,65.21,4.71,1480,120.16,49.22,193.38,45.68,1.05,0.0069,0.02,22.37,994,3.48,143,Normal
2023-05-02 14:00:00,M-102,67.66,3.66,1506,116.81,50.92,205.05,43.09,1.09,0.0118,0.27,20.69,982,4.3,76,Normal
2023-05-02 15:00:00,M-103,77.95,19.14,1427,127.66,42.36,182.91,59.19,1.89,0.0391,4.12,85.92,530,21.33,1,Warning
2023-05-02 16:00:00,M-102,64.9,4.22,1501,119.86,50.45,208.1,45.4,1.41,0.0123,0.0,24.78,984,3.5,150,Normal
2023-05-02 17:00:00,M-102,65.26,5.27,1489,116.95,49.77,203.33,43.69,0.98,0.0067,0.08,35.81,951,5.65,97,Normal
2023-05-02 18:00:00,M-101,64.17,6.72,1502,120.9,49.95,203.82,46.62,0.5,0.0154,0.34,42.94,989,7.37,48,Normal
2023-05-02 19:00:00,M-102,68.07,5.41,1499,120.92,50.82,207.75,43.91,0.67,0.011,0.39,30.84,924,5.28,54,Normal
2023-05-02 20:00:00,M-104,70.35,5.63,1507,121.56,49.31,199.34,45.11,1.39,0.0042,0.66,23.51,906,4.66,41,Normal
2023-05-02 21:00:00,M-102,61.34,7.56,1493,121.34,49.78,186.31,44.85,1.02,0.0073,0.51,44.32,967,8.57,36,Normal
2023-05-02 22:00:00,M-104,77.07,13.11,1444,127.98,48.37,179.63,59.46,2.72,0.0237,2.83,61.17,649,14.58,6,Warning
2023-05-02 23:00:00,M-105,72.9,9.82,1496,129.73,44.4,190.2,57.74,3.03,0.0561,1.75,65.92,809,12.86,8,Warning
2023-05-03 00:00:00,M-105,65.42,6.27,1497,118.6,49.74,197.19,44.33,0.71,0.0088,0.3,23.63,969,3.7,69,Normal
2023-05-03 01:00:00,M-105,62.93,3.71,1492,119.77,50.64,199.58,43.99,0.89,0.007,0.0,31.63,986,4.56,136,Normal
2023-05-03 02:00:00,M-104,64.06,6.3,1490,123.13,49.65,194.32,44.45,1.01,0.0163,0.26,39.69,984,6.78,59,Normal
2023-05-03 03:00:00,M-102,65.98,7.8,1517,121.65,49.51,198.12,46.15,1.24,0.0057,0.66,39.95,881,6.39,33,Normal
2023-05-03 04:00:00,M-105,62.38,5.82,1526,122.21,49.25,214.31,45.69,0.84,0.0197,0.16,36.52,963,5.93,76,Normal
2023-05-03 05:00:00,M-104,74.36,13.37,1439,143.85,51.85,183.46,54.22,2.1,0.0125,2.61,59.71,720,14.1,7,Warning
2023-05-03 06:00:00,M-102,66.66,4.81,1485,121.64,51.31,205.17,44.03,0.83,0.0183,0.17,21.29,955,3.99,94,Normal
2023-05-03 07:00:00,M-103,65.26,4.06,1499,119.68,49.56,203.42,44.52,1.11,0.0117,0.03,18.5,968,3.82,147,Normal
2023-05-03 08:00:00,M-105,68.65,6.28,1506,119.69,51.03,202.15,43.48,1.2,0.0057,0.62,37.22,940,6.28,36,Normal
2023-05-03 09:00:00,M-101,83.48,13.5,1261,127.62,34.9,194.64,70.16,7.07,0.132,3.55,100.0,593,19.05,0,Failure
2023-05-03 10:00:00,M-105,64.38,4.0,1495,120.26,49.54,209.59,44.38,0.79,0.014,0.0,11.32,1018,3.0,177,Normal
2023-05-03 11:00:00,M-103,66.57,3.46,1489,117.28,51.61,194.65,45.59,1.1,0.0027,0.16,30.06,972,4.69,85,Normal
2023-05-03 12:00:00,M-104,92.42,19.73,1359,170.11,30.63,175.14,69.34,11.06,0.136,5.69,100.0,322,26.41,0,Failure
2023-05-03 13:00:00,M-101,66.24,5.2,1504,119.57,50.5,202.37,46.21,1.16,0.0108,0.17,13.97,988,1.85,103,Normal
2023-05-03 14:00:00,M-105,84.03,16.46,1328,151.22,29.62,164.38,67.64,3.98,0.1482,4.2,100.0,473,23.72,0,Failure
2023-05-03 15:00:00,M-103,65.96,4.55,1512,122.0,50.82,202.08,44.66,0.93,0.0099,0.1,28.0,1016,4.95,103,Normal
2023-05-03 16:00:00,M-101,64.82,3.52,1503,119.86,50.53,203.31,44.47,0.8,0.0093,0.0,10.91,952,0.77,178,Normal
2023-05-03 17:00:00,M-105,67.28,4.8,1500,122.21,49.27,207.41,45.01,1.16,0.0122,0.23,33.81,986,5.56,69,Normal
2023-05-03 18:00:00,M-104,62.84,4.87,1470,119.33,49.56,207.01,44.4,0.95,0.0096,0.0,20.41,988,3.94,159,Normal
2023-05-03 19:00:00,M-101,65.92,5.0,1494,119.72,51.11,190.86,47.94,0.82,0.0088,0.09,35.15,985,5.36,94,Normal
2023-05-03 20:00:00,M-105,66.17,5.98,1506,120.21,50.1,196.93,44.94,0.8,0.0061,0.31,37.36,972,6.67,55,Normal
2023-05-03 21:00:00,M-103,63.68,4.59,1505,118.02,50.43,205.26,45.16,1.17,0.0035,0.0,32.51,1008,4.65,134,Normal
2023-05-03 22:00:00,M-103,63.02,5.16,1499,120.61,50.13,199.94,44.87,1.22,0.0057,0.03,38.27,992,5.57,109,Normal
2023-05-03 23:00:00,M-101,66.72,5.81,1507,121.12,48.66,204.01,44.32,1.09,0.0054,0.33,18.71,956,3.44,69,Normal
2023-05-04 00:00:00,M-105,70.13,14.17,1414,139.04,44.79,205.61,52.54,2.56,0.0742,2.35,67.44,689,15.04,6,Warning
2023-05-04 01:00:00,M-105,63.09,4.47,1493,116.35,50.27,201.72,45.12,1.05,0.0043,0.0,29.26,982,4.23,141,Normal
2023-05-04 02:00:00,M-104,67.42,6.24,1516,120.56,49.6,198.52,44.63,1.05,0.0122,0.49,39.31,965,7.7,40,Normal
2023-05-04 03:00:00,M-103,65.06,4.36,1499,120.48,49.1,196.44,44.58,0.78,0.0071,0.01,27.01,1014,4.46,142,Normal
2023-05-04 04:00:00,M-101,65.68,4.74,1487,119.8,48.67,198.45,44.94,0.53,0.0169,0.07,39.1,967,5.36,95,Normal
2023-05-04 05:00:00,M-105,62.29,5.22,1516,122.59,49.71,201.06,45.91,0.97,0.0033,0.04,18.53,938,2.96,138,Normal
2023-05-04 06:00:00,M-105,59.83,3.66,1501,119.82,50.3,202.25,43.32,0.74,0.0138,0.0,28.02,1030,4.35,143,Normal
2023-05-04 07:00:00,M-104,63.14,5.12,1478,118.82,50.27,201.93,44.56,1.01,0.0049,0.02,16.32,1025,3.22,152,Normal
2023-05-04 08:00:00,M-105,63.94,4.65,1480,121.93,50.52,203.54,45.39,0.7,0.0111,0.0,30.15,987,4.69,139,Normal
2023-05-04 09:00:00,M-103,70.31,10.51,1522,134.74,44.31,179.92,49.3,4.22,0.0747,1.63,44.49,803,9.73,14,Warning
2023-05-04 10:00:00,M-105,66.81,7.07,1513,122.57,49.15,195.89,43.68,0.87,0.0146,0.6,25.42,961,4.95,44,Normal
2023-05-04 11:00:00,M-104,67.02,4.7,1496,115.93,50.5,199.91,46.19,1.15,0.0117,0.2,26.73,961,4.21,80,Normal
2023-05-04 12:00:00,M-105,65.22,5.39,1513,122.31,49.94,197.26,44.77,0.9,0.0125,0.1,41.36,1008,6.22,83,Normal
2023-05-04 13:00:00,M-103,62.66,4.44,1506,119.52,48.85,201.06,44.95,1.22,0.0093,0.0,12.84,980,2.41,174,Normal
2023-05-04 14:00:00,M-105,64.24,5.69,1486,117.7,49.7,193.17,43.1,0.7,0.0088,0.14,12.98,996,2.5,112,Normal
2023-05-04 15:00:00,M-103,63.36,5.56,1501,118.08,50.61,200.29,43.95,0.81,0.0124,0.11,33.51,1006,5.39,91,Normal
2023-05-04 16:00:00,M-101,67.22,5.63,1498,119.66,49.93,200.54,46.27,1.21,0.0138,0.35,29.81,998,5.56,58,Normal
2023-05-04 17:00:00,M-105,64.69,2.92,1499,120.84,50.31,193.45,44.34,1.14,0.013,0.0,39.02,1018,5.91,121,Normal
2023-05-04 18:00:00,M-104,61.96,4.84,1502,120.02,50.85,192.51,43.99,1.14,0.0015,0.0,35.63,1016,5.76,128,Normal
2023-05-04 19:00:00,M-102,66.09,4.66,1510,117.62,50.06,208.29,45.49,1.18,0.0104,0.11,16.53,986,2.09,116,Normal
2023-05-04 20:00:00,M-102,61.76,4.17,1507,119.14,50.74,201.78,44.94,0.79,0.0134,0.0,21.46,1006,3.5,157,Normal
2023-05-04 21:00:00,M-105,73.97,11.92,1431,124.22,44.59,202.18,52.84,1.56,0.0299,2.28,72.38,737,15.63,5,Warning
2023-05-04 22:00:00,M-103,88.97,28.07,1330,147.39,40.49,181.54,63.93,6.62,0.1224,7.01,100.0,181,29.12,0,Failure
2023-05-04 23:00:00,M-102,63.37,4.85,1510,122.35,50.48,206.82,43.73,1.26,0.0032,0.0,18.59,1000,2.38,162,Normal
2023-05-05 00:00:00,M-102,69.52,17.78,1417,125.86,46.61,185.19,57.1,2.29,0.0342,3.01,60.08,638,15.14,6,Warning
2023-05-05 01:00:00,M-104,66.76,5.58,1491,118.96,50.99,191.12,45.49,0.96,0.0063,0.29,26.54,959,5.38,67,Normal
2023-05-05 02:00:00,M-102,63.68,2.84,1509,116.86,50.45,194.54,46.51,0.94,0.0076,0.0,30.32,1010,4.42,139,Normal
2023-05-05 03:00:00,M-102,64.59,4.53,1496,121.66,49.94,201.5,43.31,0.65,0.0053,0.0,20.78,1032,4.12,158,Normal
2023-05-05 04:00:00,M-103,66.53,5.62,1485,123.66,49.24,201.2,45.25,1.32,0.0106,0.28,18.71,975,3.01,77,Normal
2023-05-05 05:00:00,M-103,64.93,5.01,1516,120.64,49.91,203.62,44.12,1.02,0.0132,0.0,36.44,1011,5.21,125,Normal
2023-05-05 06:00:00,M-101,62.89,6.04,1504,117.64,52.07,198.95,43.67,0.85,0.0025,0.21,33.63,1002,5.13,72,Normal
2023-05-05 07:00:00,M-104,66.14,5.75,1502,118.93,48.41,199.55,44.15,1.48,0.0107,0.26,36.74,942,5.87,61,Normal
2023-05-05 08:00:00,M-103,62.56,6.18,1510,118.8,49.93,204.23,45.04,1.11,0.0124,0.24,18.75,965,2.85,83,Normal
2023-05-05 09:00:00,M-105,68.45,6.75,1488,118.29,47.69,203.68,44.43,1.05,0.0073,0.7,35.23,884,6.78,34,Normal
2023-05-05 10:00:00,M-104,64.59,6.25,1493,122.24,50.18,203.23,46.86,0.63,0.0145,0.25,27.49,968,4.73,72,Normal
2023-05-05 11:00:00,M-102,63.24,6.33,1506,119.81,50.73,199.31,42.8,0.66,0.0099,0.27,18.8,961,3.31,78,Normal
2023-05-05 12:00:00,M-104,61.69,3.74,1490,118.48,49.16,205.1,44.09,1.29,0.0076,0.0,14.73,1008,2.5,170,Normal
2023-05-05 13:00:00,M-104,65.5,5.14,1499,118.86,51.1,200.43,45.57,1.04,0.0079,0.08,41.0,1038,6.92,89,Normal
2023-05-05 14:00:00,M-103,87.14,17.25,1213,142.5,40.36,188.5,60.6,8.33,0.0408,4.66,100.0,449,23.57,0,Failure
2023-05-05 15:00:00,M-101,66.3,5.54,1501,118.16,48.55,204.98,46.66,1.14,0.0075,0.24,16.64,963,3.32,85,Normal
2023-05-05 16:00:00,M-105,63.92,4.51,1492,118.48,48.0,198.88,43.04,1.15,0.0072,0.0,17.19,997,2.43,165,Normal
2023-05-05 17:00:00,M-104,63.52,5.29,1521,121.58,49.24,198.24,44.52,0.79,0.013,0.06,26.47,986,4.24,119,Normal
2023-05-05 18:00:00,M-103,65.26,4.98,1488,117.28,50.75,197.73,46.01,0.89,0.0165,0.03,26.41,977,3.76,133,Normal
2023-05-05 19:00:00,M-103,76.65,15.75,1468,129.15,43.54,174.45,54.28,2.08,0.0392,3.31,83.46,603,18.37,2,Warning
2023-05-05 20:00:00,M-103,65.4,4.38,1499,118.05,50.34,194.27,45.74,0.85,0.0147,0.04,35.35,1033,4.5,111,Normal
2023-05-05 21:00:00,M-104,65.0,5.46,1501,123.33,51.3,200.13,45.75,0.71,0.0109,0.09,18.06,963,2.8,119,Normal
2023-05-05 22:00:00,M-102,63.69,3.95,1502,119.36,49.58,192.96,44.7,1.23,0.0158,0.0,37.0,1007,5.05,125,Normal
2023-05-05 23:00:00,M-105,62.65,5.2,1497,119.7,48.22,200.35,45.12,1.05,0.0172,0.04,36.77,979,5.84,108,Normal
2023-05-06 00:00:00,M-105,65.71,5.25,1487,118.21,49.95,199.77,45.59,0.87,0.0104,0.12,28.71,987,4.45,96,Normal
2023-05-06 01:00:00,M-102,67.11,3.94,1498,119.87,48.69,200.23,45.12,1.12,0.0124,0.21,17.86,949,3.7,89,Normal
2023-05-06 02:00:00,M-101,66.23,4.53,1495,123.72,50.1,208.82,43.18,0.87,0.012,0.12,38.88,987,6.07,81,Normal
2023-05-06 03:00:00,M-101,64.0,5.13,1479,117.47,50.45,199.33,46.5,1.12,0.0052,0.03,39.54,1011,6.84,109,Normal
2023-05-06 04:00:00,M-101,61.64,3.29,1500,121.75,51.33,195.55,43.49,1.19,0.0059,0.0,12.15,968,2.09,175,Normal
2023-05-06 05:00:00,M-104,62.76,5.95,1508,121.85,49.69,188.82,46.6,0.88,0.0136,0.19,39.85,979,6.92,68,Normal
2023-05-06 06:00:00,M-103,66.92,6.52,1505,119.81,49.92,185.21,44.29,1.19,0.0148,0.5,21.31,925,4.41,52,Normal
2023-05-06 07:00:00,M-101,67.26,3.46,1502,121.23,50.58,187.92,44.63,1.16,0.0059,0.23,37.22,949,6.32,65,Normal
2023-05-06 08:00:00,M-101,66.07,5.41,1503,119.81,50.05,195.46,47.48,1.03,0.0127,0.19,20.95,972,3.49,89,Normal
2023-05-06 09:00:00,M-105,69.39,4.2,1493,120.15,50.57,206.67,45.49,1.05,0.0078,0.44,20.83,957,3.65,57,Normal
2023-05-06 10:00:00,M-102,87.52,26.63,1221,134.88,34.62,154.51,64.45,7.54,0.1042,6.58,100.0,255,28.08,0,Failure
2023-05-06 11:00:00,M-101,64.53,6.59,1503,120.51,50.33,201.62,44.56,0.81,0.0224,0.32,16.79,959,3.16,73,Normal
2023-05-06 12:00:00,M-101,62.41,5.1,1479,121.3,50.11,201.84,44.7,1.05,0.0124,0.02,26.51,1001,4.08,135,Normal
2023-05-06 13:00:00,M-105,62.28,5.99,1507,117.0,50.13,204.08,44.4,0.73,0.0046,0.2,22.08,974,4.17,87,Normal
2023-05-06 14:00:00,M-105,77.48,11.08,1454,119.79,42.44,195.44,52.75,1.7,0.0712,2.46,63.35,714,14.35,6,Warning
2023-05-06 15:00:00,M-102,70.68,13.59,1453,132.35,46.74,194.14,55.89,3.68,0.077,2.29,58.11,710,13.15,8,Warning
2023-05-06 16:00:00,M-102,65.29,5.75,1505,117.83,50.76,199.7,45.5,0.84,0.0152,0.18,13.42,982,2.2,101,Normal
2023-05-06 17:00:00,M-104,63.32,4.09,1521,120.79,48.68,204.81,47.62,0.69,0.013,0.0,25.18,977,4.35,149,Normal
2023-05-06 18:00:00,M-101,66.62,4.66,1487,120.67,49.63,206.31,44.11,1.44,0.0143,0.16,31.92,1006,4.99,82,Normal
2023-05-06 19:00:00,M-103,64.91,5.91,1505,119.77,49.17,201.83,43.89,1.13,0.0156,0.18,36.55,961,5.64,73,Normal
2023-05-06 20:00:00,M-103,61.92,5.43,1498,120.31,48.41,197.91,45.48,1.38,0.009,0.09,11.45,1018,2.75,131,Normal
2023-05-06 21:00:00,M-101,62.31,3.73,1509,118.16,49.26,197.78,46.13,1.16,0.0093,0.0,18.6,1008,2.98,162,Normal
2023-05-06 22:00:00,M-101,65.88,3.33,1502,114.66,49.1,202.32,44.99,0.65,0.0044,0.09,29.8,937,4.39,103,Normal
2023-05-06 23:00:00,M-103,83.15,23.56,1344,138.32,37.31,168.71,71.49,7.9,0.1013,5.53,100.0,326,26.28,0,Failure
2023-05-07 00:00:00,M-103,90.12,20.99,1345,125.18,40.56,150.65,64.64,5.59,0.2042,5.71,100.0,297,26.7,0,Failure
2023-05-07 01:00:00,M-103,64.44,5.67,1502,120.17,50.78,209.06,45.28,1.06,0.0146,0.13,35.67,964,5.53,83,Normal
2023-05-07 02:00:00,M-101,65.78,4.36,1476,121.14,51.34,202.78,44.99,1.0,0.0109,0.08,31.94,993,4.99,103,Normal
2023-05-07 03:00:00,M-102,63.97,6.38,1503,117.91,50.98,202.34,44.36,0.85,0.006,0.28,31.61,990,5.59,65,Normal
2023-05-07 04:00:00,M-102,64.53,5.31,1507,117.36,50.15,206.36,44.41,1.17,0.0101,0.06,12.21,978,1.81,140,Normal
2023-05-07 05:00:00,M-101,64.9,4.46,1486,121.91,50.57,198.67,44.68,0.72,0.0153,0.0,14.14,1025,2.08,171,Normal
2023-05-07 06:00:00,M-104,66.14,5.15,1505,120.13,49.32,194.42,44.74,0.85,0.0094,0.14,28.84,972,4.35,90,Normal
2023-05-07 07:00:00,M-101,77.53,12.58,1426,140.53,53.09,189.88,52.03,2.75,0.0275,2.77,81.02,675,17.98,3,Warning
2023-05-07 08:00:00,M-103,65.31,4.51,1482,122.85,50.84,199.35,44.11,1.02,0.0118,0.03,32.77,1011,4.79,119,Normal
2023-05-07 09:00:00,M-101,68.72,4.05,1490,121.53,51.41,208.96,46.0,1.15,0.0141,0.37,23.5,949,3.87,61,Normal
2023-05-07 10:00:00,M-103,63.58,5.06,1496,120.52,50.88,196.45,45.15,0.92,0.011,0.01,31.57,1012,4.44,130,Normal
2023-05-07 11:00:00,M-101,77.69,6.82,1471,126.27,43.18,200.74,56.17,2.81,0.0703,1.63,57.9,833,11.45,11,Warning
2023-05-07 12:00:00,M-102,63.3,3.97,1475,122.94,50.04,209.42,44.81,1.06,0.0145,0.0,25.07,1032,5.17,149,Normal
2023-05-07 13:00:00,M-101,76.79,11.81,1439,129.24,49.49,192.69,57.61,3.69,0.0621,2.54,68.99,716,15.85,5,Warning
2023-05-07 14:00:00,M-104,69.26,6.62,1504,119.12,50.37,190.37,45.83,0.79,0.0156,0.75,35.94,949,6.6,32,Normal
2023-05-07 15:00:00,M-103,70.45,13.82,1446,139.21,40.23,190.29,57.45,2.33,0.0222,2.31,53.51,751,12.22,9,Warning
2023-05-07 16:00:00,M-105,66.09,5.32,1491,119.22,48.63,206.82,47.2,1.11,0.0137,0.17,24.59,975,4.38,89,Normal
2023-05-07 17:00:00,M-104,64.31,5.12,1488,120.26,49.51,210.46,44.3,1.1,0.0086,0.02,38.7,1013,5.17,112,Normal
2023-05-07 18:00:00,M-104,70.47,11.0,1455,130.53,41.93,200.33,47.52,2.75,0.0316,1.75,45.49,793,9.93,13,Warning
2023-05-07 19:00:00,M-101,65.53,5.03,1488,117.66,50.46,194.54,44.31,1.18,0.0109,0.06,38.17,1023,5.79,99,Normal
2023-05-07 20:00:00,M-101,64.9,3.62,1486,122.34,50.88,205.15,44.18,0.97,0.0162,0.0,20.39,975,3.18,159,Normal
2023-05-07 21:00:00,M-104,65.37,4.94,1512,119.56,49.29,202.6,44.91,1.39,0.0146,0.04,28.51,1002,5.07,124,Normal
2023-05-07 22:00:00,M-105,77.95,13.41,1486,118.93,43.56,175.13,56.99,2.26,0.1104,2.98,55.76,632,13.7,6,Warning
2023-05-07 23:00:00,M-103,66.01,3.67,1482,116.98,49.72,198.83,46.13,1.3,0.0175,0.1,36.2,1010,6.67,90,Normal
2023-05-08 00:00:00,M-103,64.32,6.28,1492,120.54,49.96,195.54,45.28,1.15,0.0053,0.26,27.43,978,5.3,71,Normal
2023-05-08 01:00:00,M-101,64.05,5.12,1488,119.28,51.02,201.93,44.25,0.62,0.0134,0.02,11.78,988,1.9,160,Normal
2023-05-08 02:00:00,M-103,62.75,4.46,1500,120.1,51.24,206.48,45.01,0.95,0.0126,0.0,16.83,1021,2.08,166,Normal
2023-05-08 03:00:00,M-104,63.66,4.5,1498,122.59,50.65,194.5,46.51,1.21,0.0121,0.0,32.56,953,4.46,134,Normal
2023-05-08 04:00:00,M-103,60.61,5.02,1497,123.72,50.49,198.47,44.8,0.96,0.0211,0.0,23.52,1013,3.35,150,Normal
2023-05-08 05:00:00,M-102,64.4,7.83,1496,117.98,49.29,201.46,44.53,0.97,0.0098,0.57,31.34,995,6.19,42,Normal
